date,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,cloud_cover,shortwave_radiation
2024-12-29 13:00:00,10.3,39,-3.2,787.6,8.6,66,569.0
2024-12-29 14:00:00,9.5,45,-2.0,787.0,12.1,83,470.0
2024-12-29 15:00:00,7.5,58,-0.1,786.2,13.0,1,339.0
2024-12-29 16:00:00,6.6,62,-0.1,785.4,9.6,0,204.0
2024-12-29 17:00:00,3.3,78,-0.1,783.2,2.1,0,46.0
2024-12-29 18:00:00,1.6,88,-0.2,782.8,1.5,0,0.0
2024-12-29 19:00:00,0.7,91,-0.7,781.9,1.5,0,0.0
2024-12-29 20:00:00,0.6,88,-1.1,782.0,2.0,0,0.0
2024-12-29 21:00:00,0.6,85,-1.7,782.2,3.1,0,0.0
2024-12-29 22:00:00,0.6,83,-1.9,782.1,3.8,0,0.0
2024-12-29 23:00:00,0.5,81,-2.4,781.6,4.2,0,0.0
2024-12-30 00:00:00,0.1,78,-3.2,780.8,4.5,0,0.0
2024-12-30 01:00:00,0.1,75,-3.8,780.3,4.8,0,0.0
2024-12-30 02:00:00,-0.3,74,-4.4,779.5,5.0,1,0.0
2024-12-30 03:00:00,-0.5,71,-5.2,778.8,5.2,24,0.0
2024-12-30 04:00:00,-0.6,66,-6.2,778.1,5.2,15,0.0
2024-12-30 05:00:00,-0.8,59,-7.9,777.7,4.7,21,0.0
2024-12-30 06:00:00,-2.5,69,-7.3,777.1,4.5,81,0.0
2024-12-30 07:00:00,-2.7,61,-9.3,777.6,4.0,69,0.0
2024-12-30 08:00:00,0.7,48,-9.1,780.7,4.7,50,75.0
2024-12-30 09:00:00,7.4,32,-8.1,785.9,4.9,0,247.0
2024-12-30 10:00:00,10.5,19,-11.9,787.9,3.1,1,419.0
2024-12-30 11:00:00,12.0,18,-11.4,788.2,3.2,18,540.0
2024-12-30 12:00:00,12.6,19,-10.5,787.6,6.9,100,592.0
2024-12-30 13:00:00,11.6,23,-8.6,787.0,11.6,64,513.0
2024-12-30 14:00:00,10.3,38,-3.6,786.3,10.5,28,481.0
2024-12-30 15:00:00,9.2,43,-2.8,785.8,8.6,0,365.0
2024-12-30 16:00:00,7.5,48,-2.8,784.9,5.4,2,212.0
2024-12-30 17:00:00,4.0,62,-2.7,782.5,1.0,0,48.0
2024-12-30 18:00:00,2.2,70,-2.7,781.6,2.9,0,0.0
2024-12-30 19:00:00,1.6,70,-3.2,781.2,3.2,0,0.0
2024-12-30 20:00:00,1.2,68,-4.1,781.1,2.9,0,0.0
2024-12-30 21:00:00,1.1,64,-5.0,780.9,2.5,0,0.0
2024-12-30 22:00:00,0.7,61,-6.0,780.6,2.8,0,0.0
2024-12-30 23:00:00,-0.0,60,-6.9,780.0,2.6,0,0.0
2024-12-31 00:00:00,0.2,57,-7.3,780.0,2.3,3,0.0
2024-12-31 01:00:00,0.3,58,-7.1,780.3,0.7,10,0.0
2024-12-31 02:00:00,0.2,57,-7.3,780.0,1.8,1,0.0
2024-12-31 03:00:00,0.0,56,-7.7,779.5,2.9,2,0.0
2024-12-31 04:00:00,-0.0,54,-8.3,779.1,3.2,5,0.0
2024-12-31 05:00:00,-0.3,51,-9.1,778.7,2.7,0,0.0
2024-12-31 06:00:00,0.7,51,-8.3,780.5,0.7,1,0.0
2024-12-31 07:00:00,1.3,49,-8.4,781.9,0.4,96,0.0
2024-12-31 08:00:00,3.7,50,-5.7,784.3,1.8,100,73.0
2024-12-31 09:00:00,7.4,37,-6.4,787.0,4.2,98,210.0
2024-12-31 10:00:00,10.2,25,-8.9,788.8,3.2,50,388.0
2024-12-31 11:00:00,12.2,23,-8.5,789.2,1.5,33,524.0
2024-12-31 12:00:00,13.0,23,-7.6,788.8,5.2,40,591.0
2024-12-31 13:00:00,12.8,26,-6.1,787.9,7.6,41,576.0
2024-12-31 14:00:00,11.7,34,-3.8,787.2,8.8,35,503.0
2024-12-31 15:00:00,9.7,48,-0.8,786.2,8.6,72,380.0
2024-12-31 16:00:00,7.6,65,1.5,785.2,5.5,7,200.0
2024-12-31 17:00:00,3.7,86,1.6,782.5,2.0,90,50.0
2024-12-31 18:00:00,2.3,88,0.6,781.9,4.0,91,0.0
2024-12-31 19:00:00,1.8,85,-0.5,781.3,3.6,62,0.0
2024-12-31 20:00:00,1.4,77,-2.2,781.1,2.3,88,0.0
2024-12-31 21:00:00,1.3,69,-3.8,780.9,2.7,11,0.0
2024-12-31 22:00:00,1.5,62,-4.9,781.0,3.8,51,0.0
2024-12-31 23:00:00,1.1,60,-5.9,780.4,3.8,38,0.0
