date,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,cloud_cover,shortwave_radiation
2024-12-27 19:00:00,14.4,95,13.6,993.2,10.3,98,0.0
2024-12-27 20:00:00,14.4,95,13.6,993.8,9.6,85,0.0
2024-12-27 21:00:00,14.4,93,13.3,993.6,10.8,69,0.0
2024-12-27 22:00:00,14.2,93,13.1,993.7,11.3,25,0.0
2024-12-27 23:00:00,13.8,93,12.8,993.7,9.2,27,0.0
2024-12-28 00:00:00,13.6,93,12.5,992.7,7.8,38,0.0
2024-12-28 01:00:00,13.2,93,12.1,992.6,4.7,89,0.0
2024-12-28 02:00:00,13.6,91,12.2,991.9,3.8,49,0.0
2024-12-28 03:00:00,13.0,94,12.0,991.3,6.0,41,0.0
2024-12-28 04:00:00,12.8,94,11.8,990.8,7.8,21,0.0
2024-12-28 05:00:00,12.3,94,11.3,991.0,4.4,51,0.0
2024-12-28 06:00:00,13.0,95,12.2,992.2,3.8,100,0.0
2024-12-28 07:00:00,13.8,93,12.8,992.9,3.3,100,1.0
2024-12-28 08:00:00,14.7,90,13.1,993.8,5.9,72,56.0
2024-12-28 09:00:00,15.1,91,13.6,994.9,4.3,100,82.0
2024-12-28 10:00:00,16.3,87,14.1,995.2,4.8,100,239.0
2024-12-28 11:00:00,17.3,83,14.3,994.8,6.9,100,307.0
2024-12-28 12:00:00,17.5,82,14.3,993.8,7.2,100,223.0
2024-12-28 13:00:00,17.4,82,14.2,993.0,7.6,100,151.0
2024-12-28 14:00:00,17.9,79,14.2,992.4,6.5,100,227.0
2024-12-28 15:00:00,18.1,77,14.0,992.2,5.4,70,192.0
2024-12-28 16:00:00,17.8,78,13.9,992.2,4.7,43,133.0
2024-12-28 17:00:00,16.6,85,14.1,992.5,3.6,39,38.0
2024-12-28 18:00:00,15.8,91,14.3,993.8,6.2,43,0.0
2024-12-28 19:00:00,15.4,92,14.1,994.3,4.4,69,0.0
2024-12-28 20:00:00,14.7,93,13.7,994.7,4.8,27,0.0
2024-12-28 21:00:00,13.3,95,12.5,995.2,4.7,36,0.0
2024-12-28 22:00:00,12.8,96,12.2,995.4,5.0,3,0.0
2024-12-28 23:00:00,12.9,96,12.2,995.2,6.4,1,0.0
2024-12-29 00:00:00,12.5,96,11.8,994.7,6.9,0,0.0
2024-12-29 01:00:00,12.0,96,11.3,994.4,7.5,5,0.0
2024-12-29 02:00:00,11.6,96,11.0,994.1,8.0,5,0.0
2024-12-29 03:00:00,11.3,96,10.6,993.9,8.2,2,0.0
2024-12-29 04:00:00,10.9,96,10.3,994.0,8.8,6,0.0
2024-12-29 05:00:00,10.6,97,10.1,994.2,9.2,3,0.0
2024-12-29 06:00:00,12.5,98,12.1,995.3,9.4,100,0.0
2024-12-29 07:00:00,12.5,97,12.0,996.0,8.4,62,1.0
2024-12-29 08:00:00,12.8,94,11.8,996.6,8.7,98,54.0
2024-12-29 09:00:00,13.4,91,12.0,997.2,8.8,36,152.0
2024-12-29 10:00:00,14.7,84,12.1,997.3,6.9,15,291.0
2024-12-29 11:00:00,16.0,78,12.2,996.6,6.8,20,456.0
2024-12-29 12:00:00,17.0,74,12.3,995.6,7.5,15,539.0
2024-12-29 13:00:00,17.8,70,12.3,994.6,8.5,7,542.0
2024-12-29 14:00:00,18.3,66,11.8,994.1,9.2,1,480.0
2024-12-29 15:00:00,18.2,64,11.2,993.8,9.6,0,356.0
2024-12-29 16:00:00,17.5,67,11.4,993.6,7.7,0,198.0
2024-12-29 17:00:00,15.8,75,11.4,993.5,5.8,0,50.0
2024-12-29 18:00:00,13.9,83,11.2,994.9,7.7,0,0.0
2024-12-29 19:00:00,13.2,86,10.9,995.2,7.5,0,0.0
2024-12-29 20:00:00,12.5,88,10.7,995.3,7.6,0,0.0
2024-12-29 21:00:00,11.9,90,10.3,995.4,8.2,0,0.0
2024-12-29 22:00:00,11.5,91,10.0,995.5,8.2,0,0.0
2024-12-29 23:00:00,11.1,92,9.8,995.0,8.2,0,0.0
2024-12-30 00:00:00,10.8,93,9.7,994.5,8.6,0,0.0
2024-12-30 01:00:00,10.6,94,9.6,994.0,8.8,0,0.0
2024-12-30 02:00:00,10.4,94,9.6,993.7,9.4,0,0.0
2024-12-30 03:00:00,10.1,95,9.4,993.0,9.1,0,0.0
2024-12-30 04:00:00,9.9,96,9.3,992.7,9.0,0,0.0
2024-12-30 05:00:00,9.6,96,9.1,992.5,9.0,0,0.0
2024-12-30 06:00:00,10.9,99,10.8,993.8,11.0,100,0.0
2024-12-30 07:00:00,11.0,99,10.8,994.6,9.7,100,1.0
2024-12-30 08:00:00,11.2,98,10.9,995.2,9.3,100,37.0
2024-12-30 09:00:00,12.1,93,11.0,995.8,9.5,100,126.0
2024-12-30 10:00:00,13.3,87,11.1,996.2,9.8,66,261.0
2024-12-30 11:00:00,14.9,79,11.3,995.7,7.9,12,420.0
2024-12-30 12:00:00,16.2,75,11.8,994.4,7.5,5,555.0
2024-12-30 13:00:00,17.3,71,12.1,993.6,7.8,0,557.0
2024-12-30 14:00:00,17.9,70,12.3,993.0,7.8,0,488.0
2024-12-30 15:00:00,18.1,68,12.2,992.9,8.1,0,362.0
2024-12-30 16:00:00,17.6,71,12.4,993.0,6.7,0,201.0
2024-12-30 17:00:00,15.9,79,12.3,992.9,5.6,0,52.0
2024-12-30 18:00:00,12.6,86,10.3,994.4,4.3,0,0.0
2024-12-30 19:00:00,12.0,87,9.9,994.6,4.7,0,0.0
2024-12-30 20:00:00,11.5,88,9.5,995.0,4.7,0,0.0
2024-12-30 21:00:00,10.9,90,9.3,994.8,4.7,0,0.0
2024-12-30 22:00:00,10.2,92,9.0,995.0,4.7,0,0.0
2024-12-30 23:00:00,9.6,94,8.7,994.8,4.7,0,0.0
2024-12-31 00:00:00,9.2,96,8.5,994.4,4.5,0,0.0
2024-12-31 01:00:00,8.7,97,8.2,993.9,4.5,0,0.0
2024-12-31 02:00:00,8.5,99,8.3,994.1,5.1,2,0.0
2024-12-31 03:00:00,8.4,98,8.2,994.2,5.1,8,0.0
2024-12-31 04:00:00,8.4,97,7.9,994.0,4.6,13,0.0
2024-12-31 05:00:00,7.5,97,7.1,994.0,4.8,17,0.0
2024-12-31 06:00:00,9.7,97,9.3,995.4,3.0,100,0.0
2024-12-31 07:00:00,9.8,97,9.3,996.2,2.5,100,1.0
2024-12-31 08:00:00,9.9,98,9.6,997.2,3.4,100,37.0
2024-12-31 09:00:00,10.3,98,10.1,997.9,3.4,100,131.0
2024-12-31 10:00:00,11.9,90,10.3,998.2,3.1,100,241.0
2024-12-31 11:00:00,13.3,83,10.5,997.4,2.5,69,348.0
2024-12-31 12:00:00,14.7,78,10.8,996.3,3.0,54,498.0
2024-12-31 13:00:00,15.5,74,10.8,995.0,3.9,44,497.0
2024-12-31 14:00:00,16.0,69,10.3,994.2,4.1,21,471.0
2024-12-31 15:00:00,16.1,69,10.4,993.6,4.2,10,357.0
2024-12-31 16:00:00,15.7,72,10.6,993.5,3.9,9,204.0
2024-12-31 17:00:00,14.0,81,10.8,993.6,2.9,2,53.0
2024-12-31 18:00:00,12.1,85,9.7,995.2,2.5,28,0.0
2024-12-31 19:00:00,11.5,87,9.4,995.1,2.4,88,0.0
2024-12-31 20:00:00,11.0,89,9.3,995.6,2.7,48,0.0
2024-12-31 21:00:00,10.4,91,9.0,995.8,2.7,27,0.0
2024-12-31 22:00:00,9.9,93,8.8,995.7,3.0,22,0.0
2024-12-31 23:00:00,9.2,96,8.6,995.2,2.7,31,0.0
